input,output
Product Feature List Item,"DESCRIPTION:
The UI should be a list item that displays a product feature with an icon, a brief description, and a optional link to learn more. The component should be responsive and adaptable to different screen sizes.
COMPONENTS:
- ProductFeatureListItem: standalone component that displays a product feature.
- FeatureIcon: standalone component that displays an icon for the feature.
- LearnMoreLink: standalone component that displays a link to learn more about the feature.
HTML:
<ul class=""flex flex-col md:flex-row md:flex-wrap""><li class=""mb-4 md:w-1/2 xl:w-1/3""><ProductFeatureListItem/></li></ul>
COMPONENT HTML:
ProductFeatureListItem:
<div class=""flex items-center mb-2""><FeatureIcon/><div class=""ml-4""><h5 class=""text-lg"">{feature_name}</h5><p class=""text-gray-600"">{feature_description}</p>{learn_more_url && <LearnMoreLink/>} </div></div>
FeatureIcon:
<i class=""fas fa-{feature_icon} text-2xl text-gray-600""></i>
LearnMoreLink:
<a href=""{learn_more_url}"" class=""text-blue-600 hover:text-blue-900"">Learn more</a>"
Product Feature List Item,"DESCRIPTION:
The UI should be a single list item representing a product feature, with an icon, a brief description, and a optional learn more link. The feature item should be responsive and adaptable to different screen sizes.
COMPONENTS:
- FeatureIcon: A standalone component that displays an icon representing the feature.
- FeatureDescription: A standalone component that displays a brief description of the feature.
- LearnMoreLink: A standalone component that displays a link to learn more about the feature.
HTML:
<li class=""flex items-center py-4""><FeatureIcon/><FeatureDescription/><LearnMoreLink/></li>
COMPONENT HTML:
FeatureIcon:
<i class=""w-6 h-6 text-gray-500 {icon_class}"" aria-hidden=""true""></i>
FeatureDescription:
<p class=""ml-4 text-gray-700"">{feature_description}</p>
LearnMoreLink:
<a class=""text-blue-600 hover:text-blue-800 transition duration-300 ease-in-out"" href=""{learn_more_url}"">Learn more</a>"
Product Feature List Item,"DESCRIPTION:
A single item in a list of product features, displaying an icon, a heading, and a brief description.
COMPONENTS:
- FeatureIcon: (standalone): Displaying an icon for the feature
- FeatureHeading: (standalone): Displaying the heading of the feature
- FeatureDescription: (standalone): Displaying a brief description of the feature
- FeatureListItem: (takes children): A container for a single feature item, comprising an icon, heading, and description.
HTML:
<ul class=""list-none mb-4""><li class=""flex items-center mb-4""><FeatureListItem><FeatureIcon/><FeatureHeading/><FeatureDescription/></FeatureListItem></li><!-- Add more list items here --></ul>
COMPONENT HTML:
FeatureIcon:
<i class=""text-lg text-gray-500"">{icon_name}</i>
FeatureHeading:
<h3 class=""text-lg font-bold"">{heading_text}</h3>
FeatureDescription:
<p class=""text-gray-600"">{description_text}</p>
FeatureListItem:
<div class=""flex items-center""><div class=""mr-4"">{children}</div><div class=""flex-1"">{children}</div></div>"
Product Feature List Item,"DESCRIPTION:
The UI should be a single item in a list of product features, showcasing a specific benefit of the product. It should display an icon, a brief description, and optional additional information.
COMPONENTS:
- ProductFeatureListItem: (standalone): represents a single item in the list of product features
- IconWrapper: (takes children): wraps an icon with a consistent styling
- FeatureDescription: (takes children): contains the description of the feature
- OptionalInfo: (takes children): displays additional information, if available
HTML:
<ul class=""flex flex-col gap-4""><ProductFeatureListItem/><!-- more list items --></ul>
COMPONENT HTML:
ProductFeatureListItem:
<li class=""flex items-center gap-2""><IconWrapper><i class={`{icon_class}`}></i></IconWrapper><FeatureDescription>{description}</FeatureDescription><OptionalInfo>{optional_info}</OptionalInfo></li>
IconWrapper:
<span class=""w-6 h-6 text-lg"">{children}</span>
FeatureDescription:
<p class=""text-lg"">{children}</p>
OptionalInfo:
<p class=""text-sm text-gray-600"">{children}</p>"
Product Feature List Item,"DESCRIPTION:
The UI should be a single item in a list of product features, showcasing a specific benefit of the product. It should display an icon, a brief description, and optional additional information.
COMPONENTS:
- ProductFeatureListItem: (standalone): represents a single item in the list of product features
- IconWrapper: (takes children): wraps an icon with a consistent styling
- FeatureDescription: (takes children): contains the description of the feature
- OptionalInfo: (takes children): displays additional information, if available
HTML:
<ul class=""flex flex-col gap-4""><ProductFeatureListItem/><!-- more list items --></ul>
COMPONENT HTML:
ProductFeatureListItem:
<li class=""flex items-center gap-2""><IconWrapper><i class={`{icon_class}`}></i></IconWrapper><FeatureDescription>{description}</FeatureDescription><OptionalInfo>{optional_info}</OptionalInfo></li>
IconWrapper:
<span class=""w-6 h-6 text-lg"">{children}</span>
FeatureDescription:
<p class=""text-lg"">{children}</p>
OptionalInfo:
<p class=""text-sm text-gray-600"">{children}</p>"
Product Feature List Item,"DESCRIPTION:
The UI should be a single item in a list of product features, showcasing a specific benefit of the product. It should display an icon, a brief description, and optional additional information.
COMPONENTS:
- ProductFeatureListItem: (standalone): represents a single item in the list of product features
- IconWrapper: (takes children): wraps an icon with a consistent styling
- FeatureDescription: (takes children): contains the description of the feature
- OptionalInfo: (takes children): displays additional information, if available
HTML:
<ul class=""flex flex-col gap-4""><ProductFeatureListItem/><!-- more list items --></ul>
COMPONENT HTML:
ProductFeatureListItem:
<li class=""flex items-center gap-2""><IconWrapper><i class={`{icon_class}`}></i></IconWrapper><FeatureDescription>{description}</FeatureDescription><OptionalInfo>{optional_info}</OptionalInfo></li>
IconWrapper:
<span class=""w-6 h-6 text-lg"">{children}</span>
FeatureDescription:
<p class=""text-lg"">{children}</p>
OptionalInfo:
<p class=""text-sm text-gray-600"">{children}</p>"
Product Feature List Item,"DESCRIPTION:
The UI should be a list item that displays a product feature with an icon, a brief description, and a optional link to learn more. The component should be responsive and adaptable to different screen sizes.
COMPONENTS:
- ProductFeatureListItem: standalone component that displays a product feature.
- FeatureIcon: standalone component that displays an icon for the feature.
- LearnMoreLink: standalone component that displays a link to learn more about the feature.
HTML:
<ul class=""flex flex-col md:flex-row md:flex-wrap""><li class=""mb-4 md:w-1/2 xl:w-1/3""><ProductFeatureListItem/></li></ul>
COMPONENT HTML:
ProductFeatureListItem:
<div class=""flex items-center mb-2""><FeatureIcon/><div class=""ml-4""><h5 class=""text-lg"">{feature_name}</h5><p class=""text-gray-600"">{feature_description}</p>{learn_more_url && <LearnMoreLink/>} </div></div>
FeatureIcon:
<i class=""fas fa-{feature_icon} text-2xl text-gray-600""></i>
LearnMoreLink:
<a href=""{learn_more_url}"" class=""text-blue-600 hover:text-blue-900"">Learn more</a>"
Product Feature List Item,"DESCRIPTION:
The UI should be a single list item representing a product feature, with an icon, a brief description, and a optional learn more link. The feature item should be responsive and adaptable to different screen sizes.
COMPONENTS:
- FeatureIcon: A standalone component that displays an icon representing the feature.
- FeatureDescription: A standalone component that displays a brief description of the feature.
- LearnMoreLink: A standalone component that displays a link to learn more about the feature.
HTML:
<li class=""flex items-center py-4""><FeatureIcon/><FeatureDescription/><LearnMoreLink/></li>
COMPONENT HTML:
FeatureIcon:
<i class=""w-6 h-6 text-gray-500 {icon_class}"" aria-hidden=""true""></i>
FeatureDescription:
<p class=""ml-4 text-gray-700"">{feature_description}</p>
LearnMoreLink:
<a class=""text-blue-600 hover:text-blue-800 transition duration-300 ease-in-out"" href=""{learn_more_url}"">Learn more</a>"
Product Feature List Item,"DESCRIPTION:
A single item in a list of product features, displaying an icon, a heading, and a brief description.
COMPONENTS:
- FeatureIcon: (standalone): Displaying an icon for the feature
- FeatureHeading: (standalone): Displaying the heading of the feature
- FeatureDescription: (standalone): Displaying a brief description of the feature
- FeatureListItem: (takes children): A container for a single feature item, comprising an icon, heading, and description.
HTML:
<ul class=""list-none mb-4""><li class=""flex items-center mb-4""><FeatureListItem><FeatureIcon/><FeatureHeading/><FeatureDescription/></FeatureListItem></li><!-- Add more list items here --></ul>
COMPONENT HTML:
FeatureIcon:
<i class=""text-lg text-gray-500"">{icon_name}</i>
FeatureHeading:
<h3 class=""text-lg font-bold"">{heading_text}</h3>
FeatureDescription:
<p class=""text-gray-600"">{description_text}</p>
FeatureListItem:
<div class=""flex items-center""><div class=""mr-4"">{children}</div><div class=""flex-1"">{children}</div></div>"
Product Feature List Item,"DESCRIPTION:
A product feature list item should display an icon, a brief description, and a title, with adequate spacing and margin to separate it from other list items.
COMPONENTS:
- FeatureListItem: a standalone component representing a single list item.
- FeatureIcon: a standalone component displaying an icon.
- FeatureTitle: a standalone component displaying the title of the feature.
- FeatureDescription: a standalone component displaying the brief description of the feature.
HTML:
<ul class=""list-none mb-4""><FeatureListItem/><!-- Add more list items here --></ul>
COMPONENT HTML:
FeatureListItem:
<li class=""flex items-center mb-4""><FeatureIcon/><div class=""ml-4""><FeatureTitle/><FeatureDescription/></div></li>
FeatureIcon:
<i class=""text-xl {icon_class}""></i>
FeatureTitle:
<h3 class=""text-lg font-bold"">{feature_title}</h3>
FeatureDescription:
<p class=""text-gray-600"">{feature_description}</p>"
Product Feature List Item,"DESCRIPTION:
The UI should be a single item in a list of product features, showcasing a specific benefit of the product. It should display an icon, a brief description, and optional additional information.
COMPONENTS:
- ProductFeatureListItem: (standalone): represents a single item in the list of product features
- IconWrapper: (takes children): wraps an icon with a consistent styling
- FeatureDescription: (takes children): contains the description of the feature
- OptionalInfo: (takes children): displays additional information, if available
HTML:
<ul class=""flex flex-col gap-4""><ProductFeatureListItem/><!-- more list items --></ul>
COMPONENT HTML:
ProductFeatureListItem:
<li class=""flex items-center gap-2""><IconWrapper><i class={`{icon_class}`}></i></IconWrapper><FeatureDescription>{description}</FeatureDescription><OptionalInfo>{optional_info}</OptionalInfo></li>
IconWrapper:
<span class=""w-6 h-6 text-lg"">{children}</span>
FeatureDescription:
<p class=""text-lg"">{children}</p>
OptionalInfo:
<p class=""text-sm text-gray-600"">{children}</p>"
Company Phone Number,"DESCRIPTION:
The UI should display a company phone number in a clean and readable format, with a suitable icon and styling to make it easily identifiable as a phone number.
COMPONENTS:
- PhoneNumberItem: A standalone component that displays a phone number with an icon.
HTML:
<div class=""flex items-center""><PhoneNumberItem/></div>
COMPONENT HTML:
PhoneNumberItem:
<!-- phoneNumber is a string, e.g. ""+1 123 456 7890"" --><i class=""fas fa-phone text-gray-500 mr-2""></i><a href={`tel:${phoneNumber}`} class=""text-blue-600 hover:text-blue-800"">{phoneNumber}</a>"
Company Phone Number,"DESCRIPTION:
A simple phone number display component with a clear label and a responsive design that adapts to different screen sizes.
COMPONENTS:
- PhoneNumberComponent: (standalone)
HTML:
<div class=""flex flex-wrap justify-center mb-4""><PhoneNumberComponent/></div>
COMPONENT HTML:
PhoneNumberComponent:
<p class=""text-lg font-medium"">Phone: <span class=""text-primary"">{phone_number}</span></p>"
Company Phone Number,"DESCRIPTION:
The UI should display a company phone number in a clean and readable format, with a suitable icon and styling to make it easily identifiable as a phone number.
COMPONENTS:
- PhoneNumberItem: A standalone component that displays a phone number with an icon.
HTML:
<div class=""flex items-center""><PhoneNumberItem/></div>
COMPONENT HTML:
PhoneNumberItem:
<!-- phoneNumber is a string, e.g. ""+1 123 456 7890"" --><i class=""fas fa-phone text-gray-500 mr-2""></i><a href={`tel:${phoneNumber}`} class=""text-blue-600 hover:text-blue-800"">{phoneNumber}</a>"
